,Year,Jurisdiction,Sector,Use of funds,Age group,Gender,Dollars per capita
63318,2014,Northwest Territories,Provincial/territorial government,Other professionals,85,M,819.0
63319,2014,Northwest Territories,Provincial/territorial government,Other professionals,90,M,220.0
63320,2014,Northwest Territories,Provincial/territorial government,Drugs,0,F,0.0
63321,2014,Northwest Territories,Provincial/territorial government,Drugs,1,F,3.0
63322,2014,Northwest Territories,Provincial/territorial government,Drugs,5,F,16.0
63323,2014,Northwest Territories,Provincial/territorial government,Drugs,10,F,13.0
63324,2014,Northwest Territories,Provincial/territorial government,Drugs,15,F,26.0
63325,2014,Northwest Territories,Provincial/territorial government,Drugs,20,F,29.0
63326,2014,Northwest Territories,Provincial/territorial government,Drugs,25,F,127.0
63327,2014,Northwest Territories,Provincial/territorial government,Drugs,30,F,111.0
63328,2014,Northwest Territories,Provincial/territorial government,Drugs,35,F,71.0
63329,2014,Northwest Territories,Provincial/territorial government,Drugs,40,F,117.0
63330,2014,Northwest Territories,Provincial/territorial government,Drugs,45,F,124.0
63331,2014,Northwest Territories,Provincial/territorial government,Drugs,50,F,164.0
63332,2014,Northwest Territories,Provincial/territorial government,Drugs,55,F,339.0
63333,2014,Northwest Territories,Provincial/territorial government,Drugs,60,F,420.0
63334,2014,Northwest Territories,Provincial/territorial government,Drugs,65,F,532.0
63335,2014,Northwest Territories,Provincial/territorial government,Drugs,70,F,691.0
63336,2014,Northwest Territories,Provincial/territorial government,Drugs,75,F,1018.0
63337,2014,Northwest Territories,Provincial/territorial government,Drugs,80,F,929.0
63338,2014,Northwest Territories,Provincial/territorial government,Drugs,85,F,1040.0
63339,2014,Northwest Territories,Provincial/territorial government,Drugs,90,F,610.0
63340,2014,Northwest Territories,Provincial/territorial government,Drugs,0,M,0.0
63341,2014,Northwest Territories,Provincial/territorial government,Drugs,1,M,5.0
63342,2014,Northwest Territories,Provincial/territorial government,Drugs,5,M,13.0
63343,2014,Northwest Territories,Provincial/territorial government,Drugs,10,M,12.0
63344,2014,Northwest Territories,Provincial/territorial government,Drugs,15,M,10.0
63345,2014,Northwest Territories,Provincial/territorial government,Drugs,20,M,22.0
63346,2014,Northwest Territories,Provincial/territorial government,Drugs,25,M,88.0
63347,2014,Northwest Territories,Provincial/territorial government,Drugs,30,M,36.0
63348,2014,Northwest Territories,Provincial/territorial government,Drugs,35,M,122.0
63349,2014,Northwest Territories,Provincial/territorial government,Drugs,40,M,211.0
63350,2014,Northwest Territories,Provincial/territorial government,Drugs,45,M,132.0
63351,2014,Northwest Territories,Provincial/territorial government,Drugs,50,M,155.0
63352,2014,Northwest Territories,Provincial/territorial government,Drugs,55,M,373.0
63353,2014,Northwest Territories,Provincial/territorial government,Drugs,60,M,946.0
63354,2014,Northwest Territories,Provincial/territorial government,Drugs,65,M,912.0
63355,2014,Northwest Territories,Provincial/territorial government,Drugs,70,M,915.0
63356,2014,Northwest Territories,Provincial/territorial government,Drugs,75,M,1260.0
63357,2014,Northwest Territories,Provincial/territorial government,Drugs,80,M,2186.0
63358,2014,Northwest Territories,Provincial/territorial government,Drugs,85,M,1503.0
63359,2014,Northwest Territories,Provincial/territorial government,Drugs,90,M,690.0
63360,2014,Nunavut,Provincial/territorial government,Total,0,F,28559.0
63361,2014,Nunavut,Provincial/territorial government,Total,1,F,10920.0
63362,2014,Nunavut,Provincial/territorial government,Total,5,F,5860.0
63363,2014,Nunavut,Provincial/territorial government,Total,10,F,5985.0
63364,2014,Nunavut,Provincial/territorial government,Total,15,F,10187.0
63365,2014,Nunavut,Provincial/territorial government,Total,20,F,11368.0
63366,2014,Nunavut,Provincial/territorial government,Total,25,F,11978.0
63367,2014,Nunavut,Provincial/territorial government,Total,30,F,12386.0
63368,2014,Nunavut,Provincial/territorial government,Total,35,F,11029.0
63369,2014,Nunavut,Provincial/territorial government,Total,40,F,11017.0
63370,2014,Nunavut,Provincial/territorial government,Total,45,F,14685.0
63371,2014,Nunavut,Provincial/territorial government,Total,50,F,13145.0
63372,2014,Nunavut,Provincial/territorial government,Total,55,F,18811.0
63373,2014,Nunavut,Provincial/territorial government,Total,60,F,17406.0
63374,2014,Nunavut,Provincial/territorial government,Total,65,F,22320.0
63375,2014,Nunavut,Provincial/territorial government,Total,70,F,38901.0
63376,2014,Nunavut,Provincial/territorial government,Total,75,F,61868.0
63377,2014,Nunavut,Provincial/territorial government,Total,80,F,77658.0
63378,2014,Nunavut,Provincial/territorial government,Total,85,F,202989.0
63379,2014,Nunavut,Provincial/territorial government,Total,90,F,155087.0
63380,2014,Nunavut,Provincial/territorial government,Total,0,M,33123.0
63381,2014,Nunavut,Provincial/territorial government,Total,1,M,6599.0
63382,2014,Nunavut,Provincial/territorial government,Total,5,M,5376.0
63383,2014,Nunavut,Provincial/territorial government,Total,10,M,5491.0
63384,2014,Nunavut,Provincial/territorial government,Total,15,M,7587.0
63385,2014,Nunavut,Provincial/territorial government,Total,20,M,9404.0
63386,2014,Nunavut,Provincial/territorial government,Total,25,M,9433.0
63387,2014,Nunavut,Provincial/territorial government,Total,30,M,9122.0
63388,2014,Nunavut,Provincial/territorial government,Total,35,M,8125.0
63389,2014,Nunavut,Provincial/territorial government,Total,40,M,8912.0
63390,2014,Nunavut,Provincial/territorial government,Total,45,M,13738.0
63391,2014,Nunavut,Provincial/territorial government,Total,50,M,13747.0
63392,2014,Nunavut,Provincial/territorial government,Total,55,M,18443.0
63393,2014,Nunavut,Provincial/territorial government,Total,60,M,23260.0
63394,2014,Nunavut,Provincial/territorial government,Total,65,M,25461.0
63395,2014,Nunavut,Provincial/territorial government,Total,70,M,35960.0
63396,2014,Nunavut,Provincial/territorial government,Total,75,M,60400.0
63397,2014,Nunavut,Provincial/territorial government,Total,80,M,103319.0
63398,2014,Nunavut,Provincial/territorial government,Total,85,M,120773.0
63399,2014,Nunavut,Provincial/territorial government,Total,90,M,95070.0
63400,2014,Nunavut,Provincial/territorial government,Hospitals,0,F,23479.0
63401,2014,Nunavut,Provincial/territorial government,Hospitals,1,F,1379.0
63402,2014,Nunavut,Provincial/territorial government,Hospitals,5,F,523.0
63403,2014,Nunavut,Provincial/territorial government,Hospitals,10,F,1090.0
63404,2014,Nunavut,Provincial/territorial government,Hospitals,15,F,4690.0
63405,2014,Nunavut,Provincial/territorial government,Hospitals,20,F,5932.0
63406,2014,Nunavut,Provincial/territorial government,Hospitals,25,F,6056.0
63407,2014,Nunavut,Provincial/territorial government,Hospitals,30,F,6233.0
63408,2014,Nunavut,Provincial/territorial government,Hospitals,35,F,4645.0
63409,2014,Nunavut,Provincial/territorial government,Hospitals,40,F,4530.0
63410,2014,Nunavut,Provincial/territorial government,Hospitals,45,F,5506.0
63411,2014,Nunavut,Provincial/territorial government,Hospitals,50,F,4684.0
63412,2014,Nunavut,Provincial/territorial government,Hospitals,55,F,7684.0
63413,2014,Nunavut,Provincial/territorial government,Hospitals,60,F,6448.0
63414,2014,Nunavut,Provincial/territorial government,Hospitals,65,F,12833.0
63415,2014,Nunavut,Provincial/territorial government,Hospitals,70,F,25837.0
63416,2014,Nunavut,Provincial/territorial government,Hospitals,75,F,35544.0
63417,2014,Nunavut,Provincial/territorial government,Hospitals,80,F,44438.0
63418,2014,Nunavut,Provincial/territorial government,Hospitals,85,F,55900.0
63419,2014,Nunavut,Provincial/territorial government,Hospitals,90,F,50263.0
63420,2014,Nunavut,Provincial/territorial government,Hospitals,0,M,27812.0
63421,2014,Nunavut,Provincial/territorial government,Hospitals,1,M,1501.0
63422,2014,Nunavut,Provincial/territorial government,Hospitals,5,M,605.0
63423,2014,Nunavut,Provincial/territorial government,Hospitals,10,M,838.0
63424,2014,Nunavut,Provincial/territorial government,Hospitals,15,M,2251.0
63425,2014,Nunavut,Provincial/territorial government,Hospitals,20,M,3230.0
63426,2014,Nunavut,Provincial/territorial government,Hospitals,25,M,3180.0
63427,2014,Nunavut,Provincial/territorial government,Hospitals,30,M,2432.0
63428,2014,Nunavut,Provincial/territorial government,Hospitals,35,M,2392.0
63429,2014,Nunavut,Provincial/territorial government,Hospitals,40,M,3030.0
63430,2014,Nunavut,Provincial/territorial government,Hospitals,45,M,4485.0
63431,2014,Nunavut,Provincial/territorial government,Hospitals,50,M,4581.0
63432,2014,Nunavut,Provincial/territorial government,Hospitals,55,M,6714.0
63433,2014,Nunavut,Provincial/territorial government,Hospitals,60,M,7870.0
63434,2014,Nunavut,Provincial/territorial government,Hospitals,65,M,15281.0
63435,2014,Nunavut,Provincial/territorial government,Hospitals,70,M,20602.0
63436,2014,Nunavut,Provincial/territorial government,Hospitals,75,M,37360.0
63437,2014,Nunavut,Provincial/territorial government,Hospitals,80,M,79834.0
63438,2014,Nunavut,Provincial/territorial government,Hospitals,85,M,61977.0
63439,2014,Nunavut,Provincial/territorial government,Hospitals,90,M,63046.0
63440,2014,Nunavut,Provincial/territorial government,Other institutions,0,F,0.0
63441,2014,Nunavut,Provincial/territorial government,Other institutions,1,F,0.0
63442,2014,Nunavut,Provincial/territorial government,Other institutions,5,F,0.0
63443,2014,Nunavut,Provincial/territorial government,Other institutions,10,F,0.0
63444,2014,Nunavut,Provincial/territorial government,Other institutions,15,F,0.0
63445,2014,Nunavut,Provincial/territorial government,Other institutions,20,F,0.0
63446,2014,Nunavut,Provincial/territorial government,Other institutions,25,F,0.0
63447,2014,Nunavut,Provincial/territorial government,Other institutions,30,F,0.0
63448,2014,Nunavut,Provincial/territorial government,Other institutions,35,F,0.0
63449,2014,Nunavut,Provincial/territorial government,Other institutions,40,F,0.0
63450,2014,Nunavut,Provincial/territorial government,Other institutions,45,F,3336.0
63451,2014,Nunavut,Provincial/territorial government,Other institutions,50,F,2856.0
63452,2014,Nunavut,Provincial/territorial government,Other institutions,55,F,4663.0
63453,2014,Nunavut,Provincial/territorial government,Other institutions,60,F,3898.0
63454,2014,Nunavut,Provincial/territorial government,Other institutions,65,F,2500.0
63455,2014,Nunavut,Provincial/territorial government,Other institutions,70,F,3550.0
63456,2014,Nunavut,Provincial/territorial government,Other institutions,75,F,14355.0
63457,2014,Nunavut,Provincial/territorial government,Other institutions,80,F,23783.0
63458,2014,Nunavut,Provincial/territorial government,Other institutions,85,F,137489.0
63459,2014,Nunavut,Provincial/territorial government,Other institutions,90,F,96672.0
63460,2014,Nunavut,Provincial/territorial government,Other institutions,0,M,0.0
63461,2014,Nunavut,Provincial/territorial government,Other institutions,1,M,0.0
63462,2014,Nunavut,Provincial/territorial government,Other institutions,5,M,0.0
63463,2014,Nunavut,Provincial/territorial government,Other institutions,10,M,0.0
63464,2014,Nunavut,Provincial/territorial government,Other institutions,15,M,577.0
63465,2014,Nunavut,Provincial/territorial government,Other institutions,20,M,1629.0
63466,2014,Nunavut,Provincial/territorial government,Other institutions,25,M,1683.0
63467,2014,Nunavut,Provincial/territorial government,Other institutions,30,M,1905.0
63468,2014,Nunavut,Provincial/territorial government,Other institutions,35,M,529.0
63469,2014,Nunavut,Provincial/territorial government,Other institutions,40,M,355.0
63470,2014,Nunavut,Provincial/territorial government,Other institutions,45,M,3916.0
63471,2014,Nunavut,Provincial/territorial government,Other institutions,50,M,3997.0
63472,2014,Nunavut,Provincial/territorial government,Other institutions,55,M,5841.0
63473,2014,Nunavut,Provincial/territorial government,Other institutions,60,M,6860.0
63474,2014,Nunavut,Provincial/territorial government,Other institutions,65,M,1595.0
63475,2014,Nunavut,Provincial/territorial government,Other institutions,70,M,5571.0
63476,2014,Nunavut,Provincial/territorial government,Other institutions,75,M,11211.0
